f_trait_id	f_trait_code	f_trait_name	f_sample_id	f_label	f_sample_name	f_kl_score
trait_id_2	BBJ_AFib_2	Atrial fibrillation_1	sample_id_1	GSE129785_TME-All	Basal cell carcinoma (BCC)_skin	0.20108845754742158
trait_id_2	BBJ_AFib_2	Atrial fibrillation_1	sample_id_2	GSE139369	Healthy blood PBMC_1	0.12586256782860544
trait_id_2	BBJ_AFib_2	Atrial fibrillation_1	sample_id_3	GSE139369_Healthy	Healthy blood PBMC_2	0.11625721590967059
trait_id_2	BBJ_AFib_2	Atrial fibrillation_1	sample_id_4	GSE139369_MPAL_Healthy	Mixed-phenotype acute leukemia(MPAL)	0.126536328981503
trait_id_2	BBJ_AFib_2	Atrial fibrillation_1	sample_id_5	GSE149683_Adrenal	Adrenal gland_Fetal period	0.015900480132807347
trait_id_2	BBJ_AFib_2	Atrial fibrillation_1	sample_id_6	GSE149683_Cerebellum	Cerebellum_Fetal period	0.019237906764246894
trait_id_2	BBJ_AFib_2	Atrial fibrillation_1	sample_id_7	GSE149683_Cerebrum	Cerebrum_Fetal period	0.03020651776364079
trait_id_2	BBJ_AFib_2	Atrial fibrillation_1	sample_id_8	GSE149683_Eye	Eye_Fetal period	0.005561826252787812
trait_id_2	BBJ_AFib_2	Atrial fibrillation_1	sample_id_9	GSE149683_Heart	Heart_Fetal period	0.0638938285267894
trait_id_2	BBJ_AFib_2	Atrial fibrillation_1	sample_id_10	GSE149683_Intestine	Intestine_Fetal period	0.027341249975259132
trait_id_2	BBJ_AFib_2	Atrial fibrillation_1	sample_id_11	GSE149683_Kidney	Kidney_Fetal period	0.008934414887074643
trait_id_2	BBJ_AFib_2	Atrial fibrillation_1	sample_id_12	GSE149683_Liver	Liver_Fetal period	0.022195635480165676
trait_id_2	BBJ_AFib_2	Atrial fibrillation_1	sample_id_13	GSE149683_Lung	Lung_Fetal period	0.032955502175334515
trait_id_2	BBJ_AFib_2	Atrial fibrillation_1	sample_id_14	GSE149683_Muscle	Muscle_Fetal period	0.05267455453919612
trait_id_2	BBJ_AFib_2	Atrial fibrillation_1	sample_id_15	GSE149683_Pancreas	Pancreas_Fetal period	0.027285596198194432
trait_id_2	BBJ_AFib_2	Atrial fibrillation_1	sample_id_16	GSE149683_Placenta	Placenta_Fetal period	0.022176742273157607
trait_id_2	BBJ_AFib_2	Atrial fibrillation_1	sample_id_17	GSE149683_Stomach	Stomach_Fetal period	0.02805951886626165
trait_id_2	BBJ_AFib_2	Atrial fibrillation_1	sample_id_18	GSE149683_Thymus	Thymus_Fetal period	0.047804691890472886
trait_id_2	BBJ_AFib_2	Atrial fibrillation_1	sample_id_19	GSE166547	Kidney paracancerous tissue	0.04431973730198275
trait_id_2	BBJ_AFib_2	Atrial fibrillation_1	sample_id_20	GSE174367_scATAC_Ref	Alzheimer's Disease (AD), Frontal Cortex_brain_1	0.07265319603778878
trait_id_2	BBJ_AFib_2	Atrial fibrillation_1	sample_id_21	GSE181062	Early Stage ccRCC_PBMC	0.20250881097347298
trait_id_2	BBJ_AFib_2	Atrial fibrillation_1	sample_id_22	GSE195460_Control_1	Control (Diabetic kidney disease)_1	0.09513238184824185
trait_id_2	BBJ_AFib_2	Atrial fibrillation_1	sample_id_23	GSE195460_Control_3	Control (Diabetic kidney disease)_2	0.14656481457965478
trait_id_2	BBJ_AFib_2	Atrial fibrillation_1	sample_id_24	GSE195460_Control_4	Control (Diabetic kidney disease)_3	0.01961608551026235
trait_id_2	BBJ_AFib_2	Atrial fibrillation_1	sample_id_25	GSE195460_DN_2	Diabetic kidney disease_1	0.05012845355428607
trait_id_2	BBJ_AFib_2	Atrial fibrillation_1	sample_id_26	GSE195460_DN_4	Diabetic kidney disease_2	0.019767325954228948
trait_id_2	BBJ_AFib_2	Atrial fibrillation_1	sample_id_27	GSE195460_DN_5	Diabetic kidney disease_3	0.031077335203112
trait_id_2	BBJ_AFib_2	Atrial fibrillation_1	sample_id_28	GSE195460_DN_6	Diabetic kidney disease_4	0.04700686050218977
trait_id_2	BBJ_AFib_2	Atrial fibrillation_1	sample_id_29	GSE195460_DN_7	Diabetic kidney disease_5	0.26256263501604776
trait_id_2	BBJ_AFib_2	Atrial fibrillation_1	sample_id_30	GSE195460_diabetic_kidney	Diabetic kidney disease_6	0.02270594478782053
trait_id_2	BBJ_AFib_2	Atrial fibrillation_1	sample_id_31	coronary_artery_disease	Coronary arteries disease_heart	0.02107142221345235
trait_id_2	BBJ_AFib_2	Atrial fibrillation_1	sample_id_32	GSE147726	Pancreatic ductal adenocarcinoma,Pancreatic normal tissue	0.3804692147654483
trait_id_2	BBJ_AFib_2	Atrial fibrillation_1	sample_id_33	GSM4443845	Pancreatic normal tissue	0.2446557698522263
trait_id_2	BBJ_AFib_2	Atrial fibrillation_1	sample_id_34	GSM4443847	Pancreatic ductal adenocarcinoma	0.06297808393054782
trait_id_2	BBJ_AFib_2	Atrial fibrillation_1	sample_id_35	GSE151302	Polycystic Kidney disease_Kidney	0.009004873170550574
trait_id_2	BBJ_AFib_2	Atrial fibrillation_1	sample_id_36	GSM4572187	Kidney_1	0.006757291922300016
trait_id_2	BBJ_AFib_2	Atrial fibrillation_1	sample_id_37	GSM4572188	Kidney_2	0.0035950080421221554
trait_id_2	BBJ_AFib_2	Atrial fibrillation_1	sample_id_38	GSM4572189	Kidney_3	0.011797824025700702
trait_id_2	BBJ_AFib_2	Atrial fibrillation_1	sample_id_39	GSE156473	Peripheral blood mononuclear cells_PBMC_1	0.06863950245279846
trait_id_2	BBJ_AFib_2	Atrial fibrillation_1	sample_id_40	GSM4732109	Peripheral blood mononuclear cells_PBMC_2	0.21486517141388106
trait_id_2	BBJ_AFib_2	Atrial fibrillation_1	sample_id_41	GSM4732111	Peripheral blood mononuclear cells_PBMC_3	0.0771885456303523
trait_id_2	BBJ_AFib_2	Atrial fibrillation_1	sample_id_42	GSM4766850	CD8 T-cells_PBMC	0.10402562994613791
trait_id_2	BBJ_AFib_2	Atrial fibrillation_1	sample_id_43	GSE157483	CD16, CD4, CD8 (Phage)_PBMC_1	0.12139516203348098
trait_id_2	BBJ_AFib_2	Atrial fibrillation_1	sample_id_44	GSM4766872	CD16, CD4, CD8_PBMC	0.2386782925406499
trait_id_2	BBJ_AFib_2	Atrial fibrillation_1	sample_id_45	GSM4766873	CD16, CD4, CD8 (Phage)_PBMC_2	0.24157921377500502
trait_id_2	BBJ_AFib_2	Atrial fibrillation_1	sample_id_46	GSM4766874	Peripherial Blood Mononucler Cells_PBMC_1	0.2041665105927479
trait_id_2	BBJ_AFib_2	Atrial fibrillation_1	sample_id_47	GSM4766875	CD16, CD4, CD8 (Phage)_PBMC_3	0.02766466618034853
trait_id_2	BBJ_AFib_2	Atrial fibrillation_1	sample_id_48	GSE157595	Ankylosing spondylitis (AS), Healthy controls_PBMC	0.2547258860674717
trait_id_2	BBJ_AFib_2	Atrial fibrillation_1	sample_id_49	GSM4771370	Ankylosing spondylitis (AS)_PBMC	0.23899430282656847
trait_id_2	BBJ_AFib_2	Atrial fibrillation_1	sample_id_50	GSM4771371	Healthy controls (peripheral blood)_PBMC	0.6726215608216222
trait_id_2	BBJ_AFib_2	Atrial fibrillation_1	sample_id_51	GSE158280	Uremia, Healthy controls_PBMC	0.17574376121036042
trait_id_2	BBJ_AFib_2	Atrial fibrillation_1	sample_id_52	GSM4796327	Healthy controls (Uremia)_PBMC	0.49280307213513813
trait_id_2	BBJ_AFib_2	Atrial fibrillation_1	sample_id_53	GSE163579	Chronic lymphocytic leukemia (CLL)_PBMC_1	0.0005290697639834157
trait_id_2	BBJ_AFib_2	Atrial fibrillation_1	sample_id_54	GSM4982164	Chronic lymphocytic leukemia (CLL) active disease_PBMC_1	0.036034717511593484
trait_id_2	BBJ_AFib_2	Atrial fibrillation_1	sample_id_55	GSM4982172	Chronic lymphocytic leukemia (CLL) active disease_PBMC_2	0.16153548400099493
trait_id_2	BBJ_AFib_2	Atrial fibrillation_1	sample_id_56	GSM4982174	Chronic lymphocytic leukemia (CLL) active disease_PBMC_3	0.19872634420744123
trait_id_2	BBJ_AFib_2	Atrial fibrillation_1	sample_id_57	GSM4982176	Chronic lymphocytic leukemia (CLL) active disease_PBMC_4	0.26719896509543134
trait_id_2	BBJ_AFib_2	Atrial fibrillation_1	sample_id_58	GSM4982178	Chronic lymphocytic leukemia (CLL) active disease_PBMC_5	0.12116830110321775
trait_id_2	BBJ_AFib_2	Atrial fibrillation_1	sample_id_59	GSM4982179	Chronic lymphocytic leukemia (CLL) active disease_PBMC_6	0.08056476993546126
trait_id_2	BBJ_AFib_2	Atrial fibrillation_1	sample_id_60	GSM4982180	Chronic lymphocytic leukemia (CLL) active disease_PBMC_7	0.20016238917427806
trait_id_2	BBJ_AFib_2	Atrial fibrillation_1	sample_id_61	GSM4982181	Chronic lymphocytic leukemia (CLL) active disease_PBMC_8	0.06360868968912944
trait_id_2	BBJ_AFib_2	Atrial fibrillation_1	sample_id_62	GSM4982183	Chronic lymphocytic leukemia (CLL) active disease_PBMC_9	0.06487954697574502
trait_id_2	BBJ_AFib_2	Atrial fibrillation_1	sample_id_63	GSM4982185	Chronic lymphocytic leukemia (CLL) active disease_PBMC_10	0.08883056906243955
trait_id_2	BBJ_AFib_2	Atrial fibrillation_1	sample_id_64	GSM4982191	Chronic lymphocytic leukemia (CLL) Richter's transformation_Bone marrow	0.005675884681471391
trait_id_2	BBJ_AFib_2	Atrial fibrillation_1	sample_id_65	GSM4982193	Chronic lymphocytic leukemia (CLL) Richter's transformation_Lymph node_1	0.0004684031332871069
trait_id_2	BBJ_AFib_2	Atrial fibrillation_1	sample_id_66	GSM4982194	Chronic lymphocytic leukemia (CLL) Richter's transformation_Lymph node_2	0.0
trait_id_2	BBJ_AFib_2	Atrial fibrillation_1	sample_id_67	GSM4982195	Chronic lymphocytic leukemia (CLL) Richter's transformation_Lymph node_3	0.00014415999347455353
trait_id_2	BBJ_AFib_2	Atrial fibrillation_1	sample_id_68	GSM4982196	Chronic lymphocytic leukemia (CLL) Richter's transformation_Lymph node_4	0.00016863068392384309
trait_id_2	BBJ_AFib_2	Atrial fibrillation_1	sample_id_69	GSM5057721	Monocytes and dendritic cells_Blood_1	0.07316437310135634
trait_id_2	BBJ_AFib_2	Atrial fibrillation_1	sample_id_70	GSM5057724	Monocytes and dendritic cells_Blood_2	0.23279171101433366
trait_id_2	BBJ_AFib_2	Atrial fibrillation_1	sample_id_71	GSE165906	Monocytes and dendritic cells_Blood_3	0.01960175009392421
trait_id_2	BBJ_AFib_2	Atrial fibrillation_1	sample_id_72	GSM5057811	Monocytes and dendritic cells_Blood_4	0.06498609211937555
trait_id_2	BBJ_AFib_2	Atrial fibrillation_1	sample_id_73	GSM5057812	Monocytes and dendritic cells_Blood_5	0.12609102807971828
trait_id_2	BBJ_AFib_2	Atrial fibrillation_1	sample_id_74	GSM5057816	Monocytes and dendritic cells_Blood_6	0.012874534240273953
trait_id_2	BBJ_AFib_2	Atrial fibrillation_1	sample_id_75	GSM5057818	Monocytes and dendritic cells_Blood_7	0.011909474550431133
trait_id_2	BBJ_AFib_2	Atrial fibrillation_1	sample_id_76	GSE172920	Peripherial Blood Mononucler Cells and HEK293T cell line, Phage__PBMC	0.47875562602978033
trait_id_2	BBJ_AFib_2	Atrial fibrillation_1	sample_id_77	GSM5259069	Peripherial Blood Mononucler Cells and HEK293T cell line__PBMC	0.3401077421036666
trait_id_2	BBJ_AFib_2	Atrial fibrillation_1	sample_id_78	GSE172923	Peripherial Blood Mononucler Cells, Phage__PBMC	0.20460754202193604
trait_id_2	BBJ_AFib_2	Atrial fibrillation_1	sample_id_79	GSM5259075	Peripherial Blood Mononucler Cells_2_PBMC	0.1887354490721659
trait_id_2	BBJ_AFib_2	Atrial fibrillation_1	sample_id_80	GSM5259077	Peripherial Blood Mononucler Cells_3_PBMC	0.26163179030402933
trait_id_2	BBJ_AFib_2	Atrial fibrillation_1	sample_id_81	GSM5259079	Peripherial Blood Mononucler Cells_4_PBMC	0.23857480543802095
trait_id_2	BBJ_AFib_2	Atrial fibrillation_1	sample_id_82	GSE173811	Chronic lymphocytic leukemia (CLL)_2_PBMC	0.4128460571567091
trait_id_2	BBJ_AFib_2	Atrial fibrillation_1	sample_id_83	GSE174367	Alzheimer's Disease (AD), Frontal Cortex_brain_2	0.0026111979424325747
trait_id_2	BBJ_AFib_2	Atrial fibrillation_1	sample_id_84	GSM5292858	Alzheimer's Disease (AD), Frontal Cortex_brain_3	0.008439959386256874
trait_id_2	BBJ_AFib_2	Atrial fibrillation_1	sample_id_85	GSM5292863	Alzheimer's Disease (AD), Frontal Cortex_brain_4	0.018351496792916956
trait_id_2	BBJ_AFib_2	Atrial fibrillation_1	sample_id_86	GSM5292866	Alzheimer's Disease (AD), Frontal Cortex_brain_5	-1.7350554502636425e-16
trait_id_2	BBJ_AFib_2	Atrial fibrillation_1	sample_id_87	GSM5292875	Alzheimer's Disease (AD), Frontal Cortex_brain_6	0.002038942480873873
trait_id_2	BBJ_AFib_2	Atrial fibrillation_1	sample_id_88	GSE175621	Coronary artery disease (CAD)_heart_1	0.06374437119530585
trait_id_2	BBJ_AFib_2	Atrial fibrillation_1	sample_id_89	GSM5342788	Coronary artery disease (CAD)_heart_2	0.043060684802015955
trait_id_2	BBJ_AFib_2	Atrial fibrillation_1	sample_id_90	GSM5342789	Coronary artery disease (CAD)_heart_3	1.5182330385178202
trait_id_2	BBJ_AFib_2	Atrial fibrillation_1	sample_id_91	GSM5342791	Coronary artery disease (CAD)_heart_4	0.027018144882456536
trait_id_2	BBJ_AFib_2	Atrial fibrillation_1	sample_id_92	GSM5342794	Coronary artery disease (CAD)_heart_5	0.031598400658094626
trait_id_2	BBJ_AFib_2	Atrial fibrillation_1	sample_id_93	GSM5342795	Coronary artery disease (CAD)_heart_6	0.031641032081783066
trait_id_2	BBJ_AFib_2	Atrial fibrillation_1	sample_id_94	GSM5342799	Coronary artery disease (CAD)_heart_7	0.006387980742279853
trait_id_2	BBJ_AFib_2	Atrial fibrillation_1	sample_id_95	GSM5342800	Coronary artery disease (CAD)_heart_8	1.9491452651008265
trait_id_2	BBJ_AFib_2	Atrial fibrillation_1	sample_id_96	GSM5342801	Coronary artery disease (CAD)_heart_9	-1.8839067685592033e-16
trait_id_2	BBJ_AFib_2	Atrial fibrillation_1	sample_id_97	GSM5342803	Coronary artery disease (CAD)_heart_10	0.09979376998622128
trait_id_2	BBJ_AFib_2	Atrial fibrillation_1	sample_id_98	GSM5342804	Coronary artery disease (CAD)_heart_11	0.018492653784585623
trait_id_2	BBJ_AFib_2	Atrial fibrillation_1	sample_id_99	GSM5342805	Coronary artery disease (CAD)_heart_12	0.0987624530845096
trait_id_2	BBJ_AFib_2	Atrial fibrillation_1	sample_id_100	GSM5342806	Coronary artery disease (CAD)_heart_13	0.04511543551417095
trait_id_2	BBJ_AFib_2	Atrial fibrillation_1	sample_id_101	GSM5342807	Coronary artery disease (CAD)_heart_14	0.018959865132145648
trait_id_2	BBJ_AFib_2	Atrial fibrillation_1	sample_id_102	GSM5342809	Coronary artery disease (CAD)_heart_15	0.039721424032071635
trait_id_2	BBJ_AFib_2	Atrial fibrillation_1	sample_id_103	GSM5342811	Coronary artery disease (CAD)_heart_16	0.017149134565629665
trait_id_2	BBJ_AFib_2	Atrial fibrillation_1	sample_id_104	GSM5342812	Coronary artery disease (CAD)_heart_17	0.4016059255640796
trait_id_2	BBJ_AFib_2	Atrial fibrillation_1	sample_id_105	GSM5342814	Coronary artery disease (CAD)_heart_18	0.05009814505873291
trait_id_2	BBJ_AFib_2	Atrial fibrillation_1	sample_id_106	GSM5342818	Coronary artery disease (CAD)_heart_19	0.04888933710281114
trait_id_2	BBJ_AFib_2	Atrial fibrillation_1	sample_id_107	GSM5342819	Coronary artery disease (CAD)_heart_20	0.023358852764976016
trait_id_2	BBJ_AFib_2	Atrial fibrillation_1	sample_id_108	GSM5342820	Coronary artery disease (CAD)_heart_21	0.382430280727836
trait_id_2	BBJ_AFib_2	Atrial fibrillation_1	sample_id_109	GSM5342821	Coronary artery disease (CAD)_heart_22	0.01063924143566518
trait_id_2	BBJ_AFib_2	Atrial fibrillation_1	sample_id_110	GSM5342822	Coronary artery disease (CAD)_heart_23	0.10412060407271179
trait_id_2	BBJ_AFib_2	Atrial fibrillation_1	sample_id_111	GSM5342824	Coronary artery disease (CAD)_heart_24	0.029469034296121945
trait_id_2	BBJ_AFib_2	Atrial fibrillation_1	sample_id_112	GSM5342825	Coronary artery disease (CAD)_heart_25	0.3527317117891649
trait_id_2	BBJ_AFib_2	Atrial fibrillation_1	sample_id_113	GSM5342826	Coronary artery disease (CAD)_heart_26	-2.923045441944603e-17
trait_id_2	BBJ_AFib_2	Atrial fibrillation_1	sample_id_114	GSM5342827	Coronary artery disease (CAD)_heart_27	0.04393977851863997
trait_id_2	BBJ_AFib_2	Atrial fibrillation_1	sample_id_115	GSM5342829	Coronary artery disease (CAD)_heart_28	0.03507983050735478
trait_id_2	BBJ_AFib_2	Atrial fibrillation_1	sample_id_116	GSE175694	Circulating leukocytes cells_PBMC_1	0.1493259119505649
trait_id_2	BBJ_AFib_2	Atrial fibrillation_1	sample_id_117	GSM5344320	Circulating leukocytes cells, Hypotension/tachycardia_PBMC_1	0.7011207901141988
trait_id_2	BBJ_AFib_2	Atrial fibrillation_1	sample_id_118	GSM5344322	Circulating leukocytes cells, Hypotension/tachycardia_PBMC_2	0.13993779417339341
trait_id_2	BBJ_AFib_2	Atrial fibrillation_1	sample_id_119	GSM5344323	Circulating leukocytes cells_PBMC_2	0.12440511883523901
trait_id_2	BBJ_AFib_2	Atrial fibrillation_1	sample_id_120	GSM5344324	Circulating leukocytes cells, Hypotension/tachycardia_PBMC_3	0.135819449937453
trait_id_2	BBJ_AFib_2	Atrial fibrillation_1	sample_id_121	GSM5344325	Circulating leukocytes cells, Hypotension/tachycardia_PBMC_4	0.3972698883422353
trait_id_2	BBJ_AFib_2	Atrial fibrillation_1	sample_id_122	GSM5344327	Circulating leukocytes cells_PBMC_3	0.11733505095334495
trait_id_2	BBJ_AFib_2	Atrial fibrillation_1	sample_id_123	GSM5344328	Circulating leukocytes cells, Hypotension/tachycardia_PBMC_5	0.24586480416556772
trait_id_2	BBJ_AFib_2	Atrial fibrillation_1	sample_id_124	GSM5344329	Circulating leukocytes cells, Hypotension/tachycardia_PBMC_6	0.08339167550688711
trait_id_2	BBJ_AFib_2	Atrial fibrillation_1	sample_id_125	GSM5344330	Circulating leukocytes cells, Hypotension/tachycardia_PBMC_7	0.1065084815990496
trait_id_2	BBJ_AFib_2	Atrial fibrillation_1	sample_id_126	GSM5344331	Circulating leukocytes cells_PBMC_4	0.16274139655205494
trait_id_2	BBJ_AFib_2	Atrial fibrillation_1	sample_id_127	GSM5344332	Circulating leukocytes cells, Hypotension/tachycardia_PBMC_8	0.14776394685741845
trait_id_2	BBJ_AFib_2	Atrial fibrillation_1	sample_id_128	GSM5344333	Circulating leukocytes cells, Hypotension/tachycardia_PBMC_9	0.24897146460626313
trait_id_2	BBJ_AFib_2	Atrial fibrillation_1	sample_id_129	GSM5344334	Circulating leukocytes cells, Hypotension/tachycardia_PBMC_10	0.18758912115434448
trait_id_2	BBJ_AFib_2	Atrial fibrillation_1	sample_id_130	GSM5344335	Circulating leukocytes cells_PBMC_5	0.13846834213766657
trait_id_2	BBJ_AFib_2	Atrial fibrillation_1	sample_id_131	GSE183970	PBMC Rheumatoid arthritis_1	0.1868331024494611
trait_id_2	BBJ_AFib_2	Atrial fibrillation_1	sample_id_132	GSM5575190	PBMC Rheumatoid arthritis_2	0.5215827709287284
trait_id_2	BBJ_AFib_2	Atrial fibrillation_1	sample_id_133	GSM5575191	PBMC Healthy controls (Rheumatoid arthritis)	0.42439282164515724
trait_id_2	BBJ_AFib_2	Atrial fibrillation_1	sample_id_134	GSM7102971	Mixture of PBMC from 2 donors_PBMC_1	1.335276516435651
trait_id_2	BBJ_AFib_2	Atrial fibrillation_1	sample_id_135	GSM7102972	Mixture of PBMC from 2 donors_PBMC_2	0.7530553856268035
trait_id_2	BBJ_AFib_2	Atrial fibrillation_1	sample_id_136	GSM7102976	Mixture of PBMC from 2 donors_PBMC_3	0.1477021838452805
trait_id_2	BBJ_AFib_2	Atrial fibrillation_1	sample_id_137	GSM7102980	Mixture of PBMC from 2 donors_PBMC_4	0.05398130329509741
trait_id_2	BBJ_AFib_2	Atrial fibrillation_1	sample_id_138	GSM7102981	Mixture of PBMC from 2 donors_PBMC_5	0.04478689710630142
trait_id_2	BBJ_AFib_2	Atrial fibrillation_1	sample_id_139	GSM6176366	Umbilical Cord Blood mononuclear cells_Blood	0.22516742174781984
trait_id_2	BBJ_AFib_2	Atrial fibrillation_1	sample_id_140	GSM6760056	Influenza_PBMC	0.17023215521953788
trait_id_2	BBJ_AFib_2	Atrial fibrillation_1	sample_id_141	GSM6760057	Healthy donors_PBMC_1	0.33607229244861964
trait_id_2	BBJ_AFib_2	Atrial fibrillation_1	sample_id_142	GSM6760058	Healthy donors_PBMC_2	0.17971712446855345
trait_id_2	BBJ_AFib_2	Atrial fibrillation_1	sample_id_143	GSM6760059	Healthy donors_PBMC_3	0.21206431855513022
trait_id_2	BBJ_AFib_2	Atrial fibrillation_1	sample_id_144	GSM6760060	Mild COVID-19_PBMC_1	0.16676461176582413
trait_id_2	BBJ_AFib_2	Atrial fibrillation_1	sample_id_145	GSM6760061	Severe COVID-19_PBMC_1	0.2464025023681803
trait_id_2	BBJ_AFib_2	Atrial fibrillation_1	sample_id_146	GSM6760062	Mild COVID-19_PBMC_2	0.3121123921274371
trait_id_2	BBJ_AFib_2	Atrial fibrillation_1	sample_id_147	GSM6760063	Severe COVID-19_PBMC_2	0.124256051660099
trait_id_2	BBJ_AFib_2	Atrial fibrillation_1	sample_id_148	GSE220188	Methicillin-sensitive staphylococcus aureus (MSSA)_1_PBMC	0.12276773498369015
trait_id_2	BBJ_AFib_2	Atrial fibrillation_1	sample_id_149	GSM6793418	Control (Methicillin-sensitive staphylococcus aureus (MSSA))_PBMC_1	0.2039331380929468
trait_id_2	BBJ_AFib_2	Atrial fibrillation_1	sample_id_150	GSM6793420	Control (Methicillin-sensitive staphylococcus aureus (MSSA))_PBMC_2	0.17096579944575044
trait_id_2	BBJ_AFib_2	Atrial fibrillation_1	sample_id_151	GSM6793422	Control (Methicillin-sensitive staphylococcus aureus (MSSA))_PBMC_3	0.07740306217714238
trait_id_2	BBJ_AFib_2	Atrial fibrillation_1	sample_id_152	GSM6793423	Control (Methicillin-sensitive staphylococcus aureus (MSSA))_PBMC_4	0.3988944542167542
trait_id_2	BBJ_AFib_2	Atrial fibrillation_1	sample_id_153	GSM6793427	Control (Methicillin-sensitive staphylococcus aureus (MSSA))_PBMC_5	0.2108697533975521
trait_id_2	BBJ_AFib_2	Atrial fibrillation_1	sample_id_154	GSM6793428	Control (Methicillin-sensitive staphylococcus aureus (MSSA))_PBMC_6	0.3719129645164287
trait_id_2	BBJ_AFib_2	Atrial fibrillation_1	sample_id_155	GSM6793429	Control (Methicillin-sensitive staphylococcus aureus (MSSA))_PBMC_7	0.1761378079260397
trait_id_2	BBJ_AFib_2	Atrial fibrillation_1	sample_id_156	GSM6793432	Control (Methicillin-sensitive staphylococcus aureus (MSSA))_PBMC_8	0.23637091899158258
trait_id_2	BBJ_AFib_2	Atrial fibrillation_1	sample_id_157	GSM6793433	Control (Methicillin-sensitive staphylococcus aureus (MSSA))_PBMC_9	0.35434239144280993
trait_id_2	BBJ_AFib_2	Atrial fibrillation_1	sample_id_158	GSM6793434	Control (Methicillin-sensitive staphylococcus aureus (MSSA))_PBMC_10	0.21955090920765058
trait_id_2	BBJ_AFib_2	Atrial fibrillation_1	sample_id_159	GSM6793435	Control (Methicillin-sensitive staphylococcus aureus (MSSA))_PBMC_11	0.4230026533841293
trait_id_2	BBJ_AFib_2	Atrial fibrillation_1	sample_id_160	GSM6793436	Control (Methicillin-sensitive staphylococcus aureus (MSSA))_PBMC_12	0.15126071844313047
trait_id_2	BBJ_AFib_2	Atrial fibrillation_1	sample_id_161	GSM6793437	Control (Methicillin-sensitive staphylococcus aureus (MSSA))_PBMC_13	0.2145387883087025
trait_id_2	BBJ_AFib_2	Atrial fibrillation_1	sample_id_162	GSM6793438	Control (Methicillin-sensitive staphylococcus aureus (MSSA))_PBMC_14	0.11826292046585646
trait_id_2	BBJ_AFib_2	Atrial fibrillation_1	sample_id_163	GSM6793439	Control (Methicillin-sensitive staphylococcus aureus (MSSA))_PBMC_15	0.22676652678639045
